,link,meal-category,ingredients,total-time,servings,cook-time,prep-time
69,https://www.allrecipes.com/recipe/281668/applesauce-puffs,['QUICK BREAD RECIPES'],"['2 cups baking mix (such as Bisquick)', '½ cup applesauce', '½ cup white sugar, divided', '¼ cup milk', '1 large egg', '2 tablespoons vegetable oil', '1 ¼ teaspoons ground cinnamon, divided', '2 tablespoons unsalted butter, melted']",['25 mins'],['30'],['15 mins'],['10 mins']
70,https://www.allrecipes.com/recipe/220594/jims-beer-battered-portobello-mushrooms,['APPETIZERS AND SNACKS'],"['oil for frying', '2 cups bitter ale (such as Goose Island Honkers Ale)', '1 ¾ cups all-purpose flour', '½ cup sesame seeds', '2 tablespoons cornstarch', '1 tablespoon baking powder', '3 large portobello mushroom caps, cut into ½-inch slices']",['30 mins'],['4'],['15 mins'],['15 mins']
71,https://www.allrecipes.com/recipe/238994/pepperoni-eggs,['BREAKFAST AND BRUNCH'],"['1 cup egg substitute', '3 green onions, thinly sliced', '8 pepperoni slices, diced', '1 large egg', '½ teaspoon garlic powder', '1 teaspoon butter, melted', '¼ cup grated Romano cheese', '1 pinch salt and ground black pepper, or to taste']",['20 mins'],['2'],['10 mins'],['10 mins']
72,https://www.allrecipes.com/recipe/246705/emis-apple-brown-betty,['DESSERTS'],"['1 (21 ounce) can apple pie filling', '⅓ cup white sugar', '1 tablespoon ground cinnamon (Optional)', '1 cup all-purpose flour', '⅔ cup brown sugar', '½ cup margarine', '1 tablespoon baking powder']",['15 mins'],['1 hr 25 mins'],['1 hr'],['10 mins']
73,https://www.allrecipes.com/recipe/268128/pork-chops-with-apple-and-cream-sauce,['PORK'],"['2 tablespoons olive oil', '1 tablespoon chopped fresh thyme', 'salt and freshly ground black pepper to taste', '4 pork chops', '1 tablespoon butter', '1 large apple - peeled, cored, and thinly sliced', '½ cup apple juice', '½ cup heavy cream', '1 teaspoon cornstarch']",['15 mins'],['45 mins'],['20 mins'],['10 mins']
74,https://www.allrecipes.com/recipe/223150/chef-johns-turkey-burger,['MEAT AND POULTRY'],"['1 ½ pounds ground turkey', '2 tablespoons plain yogurt', '2 tablespoons chopped fresh cilantro', '1 ½ tablespoons plain bread crumbs', '1 ½ tablespoons ground almonds', '1 tablespoon fresh lemon juice', '2 cloves garlic, minced', '1 ½ teaspoons finely grated fresh ginger', '1 ½ teaspoons salt', '1 ½ teaspoons garam masala', '1 teaspoon chili paste']",['1 hr 5 mins'],['1 hr 30 mins'],['10 mins'],['15 mins']
75,https://www.allrecipes.com/recipe/273765/air-fryer-korean-fried-chicken,['GLOBAL CUISINES'],"['½ cup tapioca starch', '½ teaspoon garlic powder', '¾ teaspoon salt', '½ teaspoon black pepper', '1 pound boneless, skinless chicken breasts, cut into 1-inch pieces', 'cooking spray', '4 ounces tomato sauce', '2 tablespoons gochujang (Korean hot pepper paste)', '2 tablespoons honey', '1 tablespoon soy sauce']",['20 mins'],['4'],['10 mins'],['10 mins']
76,https://www.allrecipes.com/recipe/280709/greek-lemon-potatoes,['SIDE DISH'],"['6 large yellow potatoes, peeled and cut into thin wedges', '¾ cup water', '½ cup lemon juice', '⅓ cup extra-virgin olive oil', '1 tablespoon Dijon mustard', '1 teaspoon dried oregano', '1 pinch salt and ground black pepper to taste']",['1 hr 25 mins'],['4'],['1 hr 15 mins'],['10 mins']
77,https://www.allrecipes.com/recipe/255397/budae-jjigae-korean-army-base-stew,"['SOUPS, STEWS AND CHILI RECIPES']","['1 (12 ounce) can fully cooked luncheon meat (such as Spam), sliced', '14 ounces smoked sausage (such as Eckrich), sliced', '1 large onion, sliced', '6 ounces kimchi', '¼ cup Korean red pepper powder (gochugaru)', '3 tablespoons gochujang (Korean hot pepper paste)', '3 tablespoons soy sauce', '5 cloves garlic, minced', '1 pinch ground black pepper', '1 bunch green onions, chopped', '2 (32 ounce) containers chicken broth', '7 ¾ ounces ramen noodles (such as Ottogi Ramyonsari)', '1 slice American cheese']",['1 hr'],['6'],['30 mins'],['30 mins']
78,https://www.allrecipes.com/recipe/214509/caribbean-slaw,['SALAD'],"['½ head green cabbage, shredded', '1 red bell pepper, thinly sliced', '½ red onion, thinly sliced', '2 carrots, peeled and shredded', '1 mango - peeled, seeded, and diced', '½ cup fresh cilantro, chopped', '⅓ cup nonfat plain yogurt', '2 tablespoons reduced-fat mayonnaise', '1 tablespoon prepared yellow mustard', '1 tablespoon apple cider vinegar', '1 teaspoon agave nectar', 'salt and black pepper to taste', '1 dash habanero hot sauce, or more to taste']",['1 hr 20 mins'],['8'],['1 hr'],['20 mins']
79,https://www.allrecipes.com/recipe/222321/unbelievable-squash-casserole,['VEGETABLES'],"['2 teaspoons vegetable oil', '3 crookneck yellow squash, diced', '½ sweet yellow onion, diced', '2 tablespoons water, or as needed', '1 (10.75 ounce) can condensed cream of chicken soup', '1 (8 ounce) container sour cream', '½ cup shredded Cheddar cheese (Optional)', '½ (6 ounce) box dry bread stuffing mix']",['55 mins'],['8'],['40 mins'],['15 mins']
80,https://www.allrecipes.com/recipe/218000/cottage-pudding-cake-for-strawberry-shortcake,['DESSERTS'],"['2 cups all-purpose flour', '2 ½ teaspoons baking powder', '¼ teaspoon salt', '1 cup white sugar', '⅓ cup vegetable shortening', '1 large egg', '½ teaspoon vanilla extract', '1 cup milk']",['25 mins'],['1 hr'],['25 mins'],['10 mins']
81,https://www.allrecipes.com/recipe/8458932/carrot-raisin-salad,['SALAD'],"['4 ½ cups shredded carrots', '1 (8 ounce) can crushed pineapple, undrained (Optional)', '¾ cup raisins', '½ cup sugar or to taste', '2 tablespoons sugar, or to taste', '½ cup mayonnaise', '1 ½ tablespoons freshly squeezed lemon juice']",['2 hrs 20 mins'],['12'],['2 hrs'],['20 mins']
82,https://www.allrecipes.com/recipe/24228/sushi-roll,['APPETIZERS AND SNACKS'],"['1 ⅓ cups water', '⅔ cup uncooked short-grain white rice', '3 tablespoons rice vinegar', '3 tablespoons white sugar', '1 ½ teaspoons salt', '4 sheets nori seaweed sheets', '½ pound imitation crabmeat, flaked', '1 avocado - peeled, pitted, and sliced', '½ cucumber, peeled, cut into small strips', '2 tablespoons pickled ginger']",['1 hr 5 mins'],['8'],['25 mins'],['40 mins']
83,https://www.allrecipes.com/recipe/234360/chef-johns-braised-red-cabbage,['SIDE DISH'],"['2 tablespoons butter', '1 small head red cabbage, cored and thinly sliced', 'salt to taste', '⅓ cup water', '¼ cup red wine', '2 tablespoons red wine vinegar, or to taste', '2 tablespoons white sugar', '1 pinch caraway seeds']",['20 mins'],['4'],['10 mins'],['10 mins']
84,https://www.allrecipes.com/recipe/222524/irish-coffee-cocktail,['DRINKS RECIPES'],"['4 teaspoons white sugar, or to taste', '1 ½ fluid ounces Irish whisky', '6 fluid ounces hot coffee', '¼ cup whipped cream']",['1'],['1 cocktail'],['10 mins'],['10 mins']
85,https://www.allrecipes.com/recipe/219091/chef-johns-mushroom-gravy,['SIDE DISH'],"['¼ cup butter', '1 (16 ounce) package sliced mushrooms', 'salt to taste', '¼ cup all-purpose flour, or as needed', '1 quart beef stock', '1 pinch ground black pepper to taste', '1 pinch fresh thyme leaves, to taste']",['1 hr'],['6'],['55 mins'],['5 mins']
86,https://www.allrecipes.com/recipe/280339/sourdough-pecan-coffee-cake,['DESSERTS'],"['2 tablespoons unsalted butter, cold', '½ cup brown sugar', '1 tablespoon all-purpose flour', '1 teaspoon ground cinnamon', '⅛ teaspoon salt', '1 cup all-purpose flour', '1 teaspoon ground cinnamon', '1 teaspoon baking soda', '½ teaspoon salt', '¾ cup white sugar', '5 ⅓ tablespoons unsalted butter, softened', '1 large egg', '1 cup sourdough starter discard', '½ cup pecans, broken into pieces', ""1 cup confectioners' sugar, sifted, more as needed"", '2 tablespoons milk, more as needed', '½ teaspoon vanilla extract', '1 pinch salt']",['10 mins'],['1 hr 5 mins'],['35 mins'],['20 mins']
87,https://www.allrecipes.com/recipe/223339/easy-anise-cookies,['DESSERTS'],"['3 cups brown sugar', '3 large eggs', '2 tablespoons anise seeds', '½ teaspoon salt', '1 teaspoon baking soda', '2 tablespoons hot water', '4½ cups all-purpose flour', '½ cup white sugar, more as needed']",['30 mins'],['36'],['10 mins'],['20 mins']
88,https://www.allrecipes.com/recipe/244372/pumpkin-pudding-pie,['DESSERTS'],"['1 ½ cups graham cracker crumbs', '6 tablespoons butter, melted', '⅓ cup white sugar', '¼ teaspoon pumpkin pie spice', '1 (12 fluid ounce) can 2% evaporated milk', '1 (5.1 ounce) package instant vanilla pudding mix', '1 (15 ounce) can pumpkin purée', '¾ teaspoon pumpkin pie spice']",['1 hr'],['1 hr 30 mins'],['10 mins'],['20 mins']
89,https://www.allrecipes.com/recipe/258968/scrambled-eggs-with-chorizo,['BREAKFAST AND BRUNCH'],"['cooking spray', '¼ cup Mexican-style chorizo, or more to taste', '6 large eggs', 'salt to taste']",['15 mins'],['2'],['10 mins'],['5 mins']
90,https://www.allrecipes.com/recipe/238857/black-bean-mango-salsa,['DIPS AND SPREADS RECIPES'],"['½ cup diced mango', '½ cup diced green bell pepper', '½ cup diced yellow bell pepper', '½ cup seeded and diced Roma (plum) tomatoes', '½ cup corn kernels', '½ cup low-sodium black beans, drained and rinsed', '⅓ cup apple cider vinegar', '¼ cup finely chopped cilantro', '1 jalapeño chile pepper, minced', '1 lime, zested and juiced', '2 tablespoons diced red onion', '2 teaspoons white sugar', '½ teaspoon salt']",['12'],[None],['25 mins'],['25 mins']
91,https://www.allrecipes.com/recipe/235730/toasty-sweet-coconutty-graham-chex-mix,['APPETIZERS AND SNACKS'],"['1 (14 ounce) package sweetened shredded coconut', '2 (6 ounce) packages slivered almonds', '1 (14 ounce) box crispy rice cereal squares (such as Rice Chex)', '1 (12 ounce) box honey graham cereal (such as Golden Grahams)', '2 cups white sugar', '2 cups corn syrup', '1 ½ cups butter']",['30 mins'],['1 hr 15 mins'],['30 mins'],['15 mins']
92,https://www.allrecipes.com/recipe/242052/chopped-brussels-sprout-salad,['SALAD'],"['1 shallot, minced', '¼ cup apple cider vinegar', '¼ cup sunflower seed oil', '2 tablespoons Dijon mustard', '½ teaspoon honey', '½ teaspoon salt', '¼ teaspoon ground black pepper', '6 cups Brussels sprouts, trimmed, halved, and sliced', '2 Gala apples, cored and thinly sliced', '½ cup dried cranberries', '⅓ cup sliced almonds', '⅓ cup raw sunflower seed kernels', '⅓ cup shelled, raw pumpkin seeds']",['8'],[None],['20 mins'],['20 mins']
93,https://www.allrecipes.com/recipe/15756/chocolate-cream-pie-ii,['DESSERTS'],"['1 ½ cups white sugar', '3 large egg yolks, beaten', '½ cup unsweetened cocoa powder', '3 tablespoons cornstarch', '½ teaspoon salt', '3 cups milk', '1 tablespoon butter', '1 ½ teaspoons vanilla extract', '1 (9 inch) pie crust, baked', '1 cup frozen whipped topping, thawed']",['2 hrs'],['2 hrs 30 mins'],['10 mins'],['20 mins']
94,https://www.allrecipes.com/recipe/215154/grilled-teriyaki-beer-chicken,['MAIN DISHES'],"['1 (12 fluid ounce) can or bottle beer', '1 cup teriyaki marinade', '¼ cup brown sugar', '¼ cup kosher salt', '¼ cup paprika', '2 tablespoons ground black pepper', '¼ teaspoon cayenne pepper', '10 chicken legs, patted dry', '¼ cup vegetable oil']",['1 hr'],['1 hr 35 mins'],['20 mins'],['15 mins']
95,https://www.allrecipes.com/recipe/25177/carrot-and-raisin-salad-ii,['SALAD'],"['½ cup sour cream', '½ cup light mayonnaise', '1 tablespoon lemon juice', '1 tablespoon brown sugar', '½ teaspoon salt', '4 cups shredded carrots', '1 cup raisins']",['4'],[None],['30 mins'],['30 mins']
96,https://www.allrecipes.com/recipe/261266/garlic-mashed-potato-casserole,['SIDE DISH'],"['3 pounds Yukon Gold potatoes, or more as needed', '½ cup milk, hot', '½ cup cream cheese, softened', '½ cup chopped green onions, divided', '3 tablespoons butter', '1 large egg, lightly beaten', '3 cloves garlic, or to taste, chopped', '½ teaspoon salt', '½ cup shredded Cheddar cheese']",['1 hr 20 mins'],['6'],['1 hr 5 mins'],['15 mins']
97,https://www.allrecipes.com/recipe/13096/cream-of-mushroom-soup-i,['SOUP RECIPES'],"['5 cups sliced fresh mushrooms', '1 ½ cups chicken stock', '½ cup chopped onion', '⅛ teaspoon dried thyme', '3 tablespoons butter', '3 tablespoons all-purpose flour', '¼ teaspoon salt', '¼ teaspoon ground black pepper', '1 cup half-and-half or heavy cream', '1 tablespoon sherry']",['50 mins'],['6'],['30 mins'],['20 mins']
98,https://www.allrecipes.com/recipe/24489/shirley-temple-ii,['DRINKS RECIPES'],"['½ cup orange juice', '½ cup lemon-lime flavored carbonated beverage', '1 tablespoon grenadine syrup', '1 maraschino cherry']",['1'],[None],['5 mins'],['5 mins']
99,https://www.allrecipes.com/recipe/233794/slow-cooked-green-beans,['SIDE DISH'],"['6 slices bacon, sliced crosswise into 1/2-inch pieces', '1 onion, sliced lengthwise', '3 cloves garlic, minced', '¼ cup tomato sauce', '2 pounds fresh green beans, trimmed', '3 cups chicken broth', 'salt and ground black pepper to taste', '1 pinch cayenne pepper, or to taste']",['2 hrs 25 mins'],['6'],['2 hrs 10 mins'],['15 mins']
100,https://www.allrecipes.com/recipe/223261/authentic-mole-sauce,['SAUCES AND CONDIMENTS'],"['3 dried chipotle chiles, stemmed and seeded', '2 dried guajillo chiles, stemmed and seeded', '2 dried ancho chiles, stemmed and seeded', '2 cups chicken broth', '1 dinner roll, torn into pieces', '2 corn tortillas, cut into 1-inch strips', '5 tomatillos, cut in half crosswise', '2 tomatoes, cut in half crosswise', '1 tablespoon lard', '1 onion, halved and thinly sliced', '½ head garlic, peeled and sliced', '⅓ cup chopped peanuts', '¼ cup raisins', '2 tablespoons cumin seeds', '1 tablespoon dried thyme', '6 whole allspice berries', '5 whole cloves', '3 cinnamon sticks', '1 cup chicken broth', '5 ounces dark chocolate, coarsely chopped', '3 tablespoons white sugar', '1 teaspoon salt']",['10 mins'],['1 hr'],['30 mins'],['20 mins']
101,https://www.allrecipes.com/recipe/67650/quick-italian-vegetable-soup,"['SOUPS, STEWS AND CHILI RECIPES']","['1 tablespoon olive oil', '1 medium onion, chopped', '2 carrots, sliced', '2 stalks celery, sliced', '1 (16 ounce) can diced plum tomatoes', '2 teaspoons Italian seasoning', '2 cubes beef bouillon', '6 cups boiling water', '2 zucchini, quartered and sliced', '2 cups sliced cabbage', '1 teaspoon garlic salt', 'salt and ground black pepper to taste', '½ cup freshly grated Parmesan cheese (Optional)']",['45 mins'],['6'],['30 mins'],['15 mins']
102,https://www.allrecipes.com/recipe/236432/brown-sugar-ham-steak,['PORK'],"['1 (8 ounce) bone-in fully cooked ham steak', '5 tablespoons butter, cubed', '5 tablespoons brown sugar']",['25 mins'],['2'],['20 mins'],['5 mins']
103,https://www.allrecipes.com/recipe/23439/perfect-pumpkin-pie,['DESSERTS'],"['1 (15-ounce) can pumpkin puree', '1 (14-ounce) can Eagle Brand Sweetened Condensed Milk', '2 large eggs', '1 teaspoon ground cinnamon', '1/2 teaspoon ground ginger', '1/2 teaspoon ground nutmeg', '1/2 teaspoon salt', '1 (9-inch) unbaked pie crust']",['1 hr'],['8'],['50 mins'],['10 mins']
104,https://www.allrecipes.com/recipe/13660/green-bean-casserole-i,['SIDE DISH'],"['2 (15-ounce) cans cut green beans, drained', '1 (10.5-ounce) can condensed cream of mushroom soup', '¾ cup milk', '1 (2.8-ounce) can French fried onions', 'salt and ground black pepper to taste']",['35 mins'],['6'],['30 mins'],['5 mins']
105,https://www.allrecipes.com/recipe/280765/braised-bbq-pulled-pork,['MAIN DISHES'],"['1 (3 pound) pork tenderloin, trimmed', '1 teaspoon salt', '1 teaspoon ground black pepper', '1 large onion, chopped', '½ cup apple cider vinegar', '⅓ cup water', '2 tablespoons prepared yellow mustard', '2 slices lemon, seeded', '1 tablespoon unsalted butter', '2 teaspoons honey', '½ teaspoon cayenne pepper', '1 cup ketchup', '¼ cup Worcestershire sauce']",['3 hrs 50 mins'],['12'],['3 hrs 30 mins'],['20 mins']
106,https://www.allrecipes.com/recipe/141314/the-best-vegetable-salad,['SALAD'],"['5 romaine lettuce leaves, torn into bite size pieces', '5 radishes, chopped', '2 fresh tomatoes, chopped', '2 green onion, minced', '1 small jicama, peeled and julienned', '1 cucumber, peeled and chopped', '1 red bell pepper, chopped', '2 tablespoons olive oil', '1 ½ tablespoons lemon juice', '1 tablespoon pomegranate juice', '1 ½ teaspoons water', '1 clove garlic, minced', '1 teaspoon chopped fresh dill', '1 teaspoon chopped fresh basil', '1 teaspoon salt', '1 teaspoon ground black pepper']",['6'],[None],['30 mins'],['30 mins']
107,https://www.allrecipes.com/recipe/24703/caramel-sauce,['SAUCES AND CONDIMENTS'],['1 (14 ounce) can sweetened condensed milk'],['14'],[None],['3 hrs'],['3 hrs']
108,https://www.allrecipes.com/recipe/281936/thick-cut-bacon-in-the-oven,['BREAKFAST AND BRUNCH'],['16 slices thick-cut bacon'],['20 mins'],['8'],['15 mins'],['5 mins']
109,https://www.allrecipes.com/recipe/20045/cabbage-rolls-ii,['MAIN DISHES'],"['12 leaves cabbage', '1 pound extra-lean ground beef', '1 cup cooked white rice', '1 egg, beaten', '¼ cup milk', '¼ cup minced onion', '1 ¼ teaspoons salt', '1 ¼ teaspoons ground black pepper', '1 (8 ounce) can tomato sauce', '1 tablespoon brown sugar', '1 tablespoon lemon juice', '1 teaspoon Worcestershire sauce']",['8 hrs 30 mins'],['6'],['8 hrs'],['30 mins']
110,https://www.allrecipes.com/recipe/218121/pops-dill-pickles,['CANNING AND PRESERVING RECIPES'],"['8 pounds small pickling cucumbers', '4 cups water', '4 cups distilled white vinegar', '¾ cup white sugar', '½ cup pickling salt', '3 tablespoons pickling spice, wrapped in cheesecloth', '7 (1-quart) canning jars with lids and rings', '7 heads fresh dill', '7 cloves garlic']",['2 hrs'],['3 hrs 5 mins'],['35 mins'],['30 mins']
111,https://www.allrecipes.com/recipe/216445/grandmas-stuffed-celery,['APPETIZERS AND SNACKS'],"['1 bunch celery - large stalks washed, trimmed, and cut into 3 sections', '2 (8 ounce) packages cream cheese at room temperature', '¾ cup chopped pimento-stuffed green olives', '2 cloves garlic, finely minced', '1 pinch salt and freshly cracked black pepper to taste']",['24'],['24 servings'],['30 mins'],['30 mins']
112,https://www.allrecipes.com/recipe/232612/pineapple-upside-down-cake-from-dole,['CAKES'],"['cooking spray', '1 (20 ounce) can Dole® Pineapple Slices', '¼ cup packed brown sugar', '2 tablespoons butter or margarine, melted', '8 maraschino cherries', '1 (9 ounce) package yellow cake mix', '½ cup cold water', '1 large egg']",['5 mins'],['40 mins'],['25 mins'],['10 mins']
113,https://www.allrecipes.com/recipe/263342/homemade-baked-egg-custard,['DESSERTS'],"['1 (9-inch) single unbaked pie crust', '4 large eggs', '½ cup white sugar', '2 teaspoons vanilla extract', '2 cups milk', '1 pinch ground nutmeg, or to taste']",['1 hr'],['2 hrs'],['50 mins'],['10 mins']
114,https://www.allrecipes.com/recipe/20513/classic-waffles,['BREAKFAST AND BRUNCH'],"['2 cups all-purpose flour', '1 teaspoon salt or to taste', '4 teaspoons baking powder', '2 tablespoons white sugar', '2 large eggs', '1 ½ cups warm milk', '⅓ cup butter, melted', '1 teaspoon vanilla extract']",['25 mins'],['5'],['15 mins'],['10 mins']
115,https://www.allrecipes.com/recipe/244959/chocolate-banana-peanut-butter-protein-shake,['DRINKS RECIPES'],"['6 ice cubes', '1 cup milk', '1 banana', '1 scoop chocolate-flavored protein powder', '2 tablespoons peanut butter', '1 tablespoon honey', '1 teaspoon unsweetened cocoa powder, or more to taste']",['1'],[None],['10 mins'],['10 mins']
116,https://www.allrecipes.com/recipe/9115/cranberry-sausage-and-apple-stuffing,['SIDE DISH'],"['1 pound sweet Italian sausage, casings removed', '¼ cup butter', '6 cups coarsely chopped leeks', '3 tart apples - peeled, cored and chopped', '2 cups chopped celery', '4 teaspoons poultry seasoning', '2 teaspoons dried rosemary, crushed', '1 cup dried cranberries', '12 cups white bread cubes, baked until slightly dry', '1 ⅓ cups chicken stock', 'salt and black pepper to taste']",['1 hr 35 mins'],['20'],['1 hr 20 mins'],['15 mins']
117,https://www.allrecipes.com/recipe/262797/easy-pineapple-chicken,['CHICKEN'],"['3 tablespoons soy sauce', '3 tablespoons olive oil, divided', '½ teaspoon paprika', 'salt to taste', '1 pound boneless, skinless chicken breast, cut into strips', '1 red bell pepper, cubed', '1 bunch scallions, trimmed and sliced into 1/2-inch lengths', '1 (12 ounce) can pineapple chunks, drained and juice reserved', '1 tablespoon cornstarch']",['30 mins'],['4'],['20 mins'],['10 mins']
118,https://www.allrecipes.com/recipe/16346/maries-easy-slow-cooker-pot-roast,['MAIN DISHES'],"['4 pounds chuck roast', 'salt and pepper to taste', '2 tablespoons olive oil', '1 packet dry onion soup mix', '1 cup water', '3 carrots, chopped', '3 potatoes, peeled and cubed', '1 onion, chopped', '1 stalk celery, chopped']",['8 hrs 40 mins'],['8'],['8 hrs 20 mins'],['20 mins']
119,https://www.allrecipes.com/recipe/279945/air-fried-kale-chips,['SNACKS'],"['6 ounces kale leaves', '1 ½ tablespoons olive oil', '½ teaspoon kosher salt', '½ teaspoon paprika', '¼ teaspoon garlic powder', '1 pinch ground black pepper to taste', '1 pinch cayenne pepper, or to taste']",['25 mins'],['4'],['15 mins'],['10 mins']
120,https://www.allrecipes.com/recipe/9959/marshmallow-treats,['DESSERTS'],"['¼ cup butter', '4 cups miniature marshmallows', '5 cups crispy rice cereal']",['15 mins'],['24'],['5 mins'],['10 mins']
121,https://www.allrecipes.com/recipe/25202/beef-stroganoff-iii,['MAIN DISHES'],"['2 pounds beef chuck roast', '½ teaspoon salt', '½ teaspoon ground black pepper', '4 ounces butter', '4 green onions, sliced (white parts only)', '4 tablespoons all-purpose flour', '1 (10.5 ounce) can condensed beef broth', '1 teaspoon prepared mustard', '1 (6 ounce) can sliced mushrooms, drained', '⅓ cup sour cream', '⅓ cup white wine', 'salt and ground black pepper to taste']",['1 hr 30 mins'],['8'],['1 hr 15 mins'],['15 mins']
122,https://www.allrecipes.com/recipe/10745/no-bake-cookies-iii,['DESSERTS'],"['2 cups white sugar', '½ cup butter or margarine', '½ cup milk', '3 tablespoons unsweetened cocoa powder', '1 pinch salt', '3 cups quick cooking oats', '½ cup peanut butter', '1 teaspoon vanilla extract']",['20 mins'],['24'],['5 mins'],['15 mins']
123,https://www.allrecipes.com/recipe/17481/simple-white-cake,['DESSERTS'],"['1 cup white sugar', '½ cup unsalted butter, softened', '2 large eggs, room temperature', '2 teaspoons vanilla extract', '1 ½ cups all-purpose flour', '1 ¾ teaspoons baking powder', '1/4 teaspoon table salt', '½ cup whole milk, room temperature']",['40 mins'],['12'],['30 mins'],['10 mins']
124,https://www.allrecipes.com/recipe/6698/moms-zucchini-bread,['BREAD'],"['3 cups all-purpose flour', '1 teaspoon salt', '1 teaspoon baking powder', '1 teaspoon baking soda', '1 tablespoon ground cinnamon or to taste', '3 large eggs', '1 cup vegetable oil', '2 ¼ cups white sugar', '3 teaspoons vanilla extract', '2 cups shredded zucchini', '1 cup chopped walnuts']",['20 mins'],['1 hr 15 mins'],['40 mins'],['15 mins']
125,https://www.allrecipes.com/recipe/12177/rhubarb-strawberry-crunch,['DESSERTS'],"['3 cups sliced fresh strawberries', '3 cups diced rhubarb', '1 cup white sugar', '3 tablespoons all-purpose flour', '1 ½ cups all-purpose flour', '1 cup packed brown sugar', '1 cup rolled oats', '1 cup butter']",['1 hr'],['12'],['45 mins'],['15 mins']
126,https://www.allrecipes.com/recipe/235874/copycat-panera-broccoli-cheddar-soup,['SOUP RECIPES'],"['1 tablespoon butter', '½ onion, chopped', '¼ cup melted butter', '¼ cup all-purpose flour', '2 cups milk', '2 cups chicken stock', '1 ½ cups coarsely chopped broccoli florets', '1 cup matchstick-cut carrots', '1 stalk celery, thinly sliced', '2 ½ cups shredded sharp Cheddar cheese', 'salt and ground black pepper to taste']",['45 mins'],['8'],['35 mins'],['10 mins']
127,https://www.allrecipes.com/recipe/11973/spaghetti-carbonara-ii,['MAIN DISHES'],"['1 pound spaghetti', '2 tablespoons olive oil, divided, or as needed', '8 slices bacon, diced', '1 onion, chopped', '1 clove garlic, minced', '¼ cup dry white wine', '4 large eggs, beaten', '½ cup grated Parmesan cheese', 'salt and black pepper to taste', '2 tablespoons chopped fresh parsley', '2 tablespoons grated Parmesan cheese']",['40 mins'],['8'],['20 mins'],['20 mins']
128,https://www.allrecipes.com/recipe/171110/moroccan-vegetable-soup,['VEGETABLE SOUP RECIPES'],"['2 tablespoons olive oil', '1 onion, chopped', '1 cup peeled, chopped carrots', '1 cup peeled, chopped parsnips', '1 quart vegetable stock, more as needed', '1 cup canned pumpkin purée', '1 teaspoon lemon juice, or to taste', '½ teaspoon dried cilantro, or to taste', 'salt and ground black pepper to taste', '2 teaspoons olive oil', '3 tablespoons chopped fresh parsley', '1 clove garlic, minced', '⅛ teaspoon paprika']",['20 mins'],['1 hr 45 mins'],['1 hr 10 mins'],['15 mins']
129,https://www.allrecipes.com/recipe/14685/slow-cooker-beef-stew-i,"['SOUPS, STEWS AND CHILI RECIPES']","['2 pounds beef stew meat, cut into 1-inch pieces', '¼ cup all-purpose flour', '½ teaspoon salt', '½ teaspoon ground black pepper', '1 ½ cups beef broth', '4 medium carrots, sliced', '3 medium potatoes, diced', '1 medium onion, chopped', '1 stalk celery, chopped', '1 teaspoon Worcestershire sauce', '1 teaspoon ground paprika', '1 clove garlic, minced', '1 large bay leaf']",['4 hrs 20 mins'],['6'],['4 hrs'],['20 mins']
130,https://www.allrecipes.com/recipe/15432/angel-food-cake-iii,['DESSERTS'],"['1 cup cake flour', '1 ½ cups white sugar, divided', '12 egg whites', '1 ½ teaspoons vanilla extract', '1 ½ teaspoons cream of tartar', '½ teaspoon salt']",['1 hr 10 mins'],['14'],['40 mins'],['30 mins']
131,https://www.allrecipes.com/recipe/269500/creamy-garlic-pasta,['MAIN DISHES'],"['2 teaspoons olive oil', '4 garlic cloves, minced', '2 tablespoons butter', '3 cups chicken broth, or more as needed', '½ teaspoon ground black pepper', '¼ teaspoon salt', '½ pound spaghetti', '1 cup grated Parmesan cheese', '¾ cup heavy cream', '1 ½ tablespoons dried parsley']",['30 mins'],['4'],['20 mins'],['10 mins']
132,https://www.allrecipes.com/recipe/20519/best-ever-popcorn-balls,['CANDY RECIPES'],"['5 quarts plain popped popcorn', '¾ cup light corn syrup', '¼ cup butter', '2 teaspoons cold water', ""2 ⅝ cups confectioners' sugar"", '1 cup marshmallows', 'nonstick cooking spray']",['20 mins'],['20'],['10 mins'],['10 mins']
133,https://www.allrecipes.com/recipe/10549/best-brownies,['COOKIES'],"['½ cup butter', '1 cup white sugar', '2 large eggs', '1 teaspoon vanilla extract', '⅓ cup unsweetened cocoa powder', '½ cup all-purpose flour', '¼ teaspoon salt', '¼ teaspoon baking powder', '3 tablespoons butter, softened', '3 tablespoons unsweetened cocoa powder', '1 tablespoon honey', '1 teaspoon vanilla extract', ""1 cup confectioners' sugar""]",['45 mins'],['16'],['30 mins'],['15 mins']
134,https://www.allrecipes.com/recipe/20287/easy-baklava,['GLOBAL CUISINES'],"['1 pound chopped nuts', '1 teaspoon ground cinnamon', '1 (16 ounce) package phyllo dough', '1 cup butter, melted', '1 cup white sugar', '1 cup water', '½ cup honey', '1 teaspoon vanilla extract', '1 teaspoon grated lemon zest']",['1 hr 20 mins'],['36'],['50 mins'],['30 mins']
